timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu
2026/05/26 13:09:42.515, 3, NVIDIA L40, 100, 51, 857, 46068, 299.95, 300.00, 72
2026/05/26 13:09:47.587, 3, NVIDIA L40, 100, 51, 857, 46068, 299.83, 300.00, 72
2026/05/26 13:09:52.679, 3, NVIDIA L40, 100, 51, 857, 46068, 299.87, 300.00, 72
2026/05/26 13:09:57.751, 3, NVIDIA L40, 100, 51, 857, 46068, 299.86, 300.00, 72
2026/05/26 13:10:02.824, 3, NVIDIA L40, 100, 51, 857, 46068, 299.96, 300.00, 72
2026/05/26 13:10:07.895, 3, NVIDIA L40, 100, 51, 857, 46068, 300.01, 300.00, 72
2026/05/26 13:10:12.968, 3, NVIDIA L40, 100, 52, 857, 46068, 299.71, 300.00, 72
2026/05/26 13:10:18.039, 3, NVIDIA L40, 100, 51, 857, 46068, 299.90, 300.00, 72
2026/05/26 13:10:23.111, 3, NVIDIA L40, 100, 51, 857, 46068, 299.80, 300.00, 71
2026/05/26 13:10:28.184, 3, NVIDIA L40, 100, 52, 857, 46068, 300.02, 300.00, 71
2026/05/26 13:10:33.294, 3, NVIDIA L40, 100, 51, 857, 46068, 299.57, 300.00, 71
2026/05/26 13:10:38.364, 3, NVIDIA L40, 100, 51, 857, 46068, 299.54, 300.00, 71
2026/05/26 13:10:43.454, 3, NVIDIA L40, 100, 51, 857, 46068, 299.76, 300.00, 71
2026/05/26 13:10:48.528, 3, NVIDIA L40, 100, 52, 857, 46068, 299.98, 300.00, 71
2026/05/26 13:10:53.618, 3, NVIDIA L40, 100, 51, 857, 46068, 299.47, 300.00, 71
2026/05/26 13:10:58.715, 3, NVIDIA L40, 100, 51, 857, 46068, 299.90, 300.00, 71
2026/05/26 13:11:03.787, 3, NVIDIA L40, 100, 51, 857, 46068, 299.77, 300.00, 71
2026/05/26 13:11:08.882, 3, NVIDIA L40, 100, 52, 857, 46068, 300.09, 300.00, 71
2026/05/26 13:11:13.975, 3, NVIDIA L40, 100, 52, 857, 46068, 300.01, 300.00, 71
2026/05/26 13:11:19.066, 3, NVIDIA L40, 100, 51, 857, 46068, 299.80, 300.00, 71
2026/05/26 13:11:24.140, 3, NVIDIA L40, 100, 51, 857, 46068, 299.91, 300.00, 71
2026/05/26 13:11:29.250, 3, NVIDIA L40, 100, 51, 857, 46068, 299.93, 300.00, 71
2026/05/26 13:11:34.339, 3, NVIDIA L40, 100, 51, 857, 46068, 299.96, 300.00, 71
2026/05/26 13:11:39.412, 3, NVIDIA L40, 100, 51, 857, 46068, 299.75, 300.00, 71
2026/05/26 13:11:44.523, 3, NVIDIA L40, 100, 52, 857, 46068, 300.21, 300.00, 71
2026/05/26 13:11:49.614, 3, NVIDIA L40, 100, 52, 857, 46068, 300.13, 300.00, 71
2026/05/26 13:11:54.688, 3, NVIDIA L40, 100, 51, 857, 46068, 299.98, 300.00, 70
2026/05/26 13:11:59.761, 3, NVIDIA L40, 100, 52, 857, 46068, 300.12, 300.00, 71
2026/05/26 13:12:04.870, 3, NVIDIA L40, 100, 51, 857, 46068, 300.01, 300.00, 70
2026/05/26 13:12:09.958, 3, NVIDIA L40, 100, 52, 857, 46068, 300.04, 300.00, 71
2026/05/26 13:12:15.033, 3, NVIDIA L40, 0, 0, 3, 46068, 175.42, 300.00, 63
