timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu
2026/05/26 13:17:53.043, 0, NVIDIA L40, 100, 55, 857, 46068, 299.11, 300.00, 59
2026/05/26 13:17:53.047, 1, NVIDIA L40, 100, 57, 857, 46068, 299.83, 300.00, 59
2026/05/26 13:17:58.119, 0, NVIDIA L40, 100, 55, 857, 46068, 299.68, 300.00, 60
2026/05/26 13:17:58.123, 1, NVIDIA L40, 100, 57, 857, 46068, 299.99, 300.00, 60
2026/05/26 13:18:03.195, 0, NVIDIA L40, 100, 54, 857, 46068, 299.70, 300.00, 61
2026/05/26 13:18:03.199, 1, NVIDIA L40, 100, 57, 857, 46068, 299.84, 300.00, 61
2026/05/26 13:18:08.271, 0, NVIDIA L40, 100, 54, 857, 46068, 299.99, 300.00, 62
2026/05/26 13:18:08.276, 1, NVIDIA L40, 100, 56, 857, 46068, 299.86, 300.00, 62
2026/05/26 13:18:13.347, 0, NVIDIA L40, 100, 54, 857, 46068, 299.81, 300.00, 63
2026/05/26 13:18:13.351, 1, NVIDIA L40, 100, 56, 857, 46068, 299.86, 300.00, 63
2026/05/26 13:18:18.423, 0, NVIDIA L40, 100, 54, 857, 46068, 299.81, 300.00, 64
2026/05/26 13:18:18.427, 1, NVIDIA L40, 100, 56, 857, 46068, 299.65, 300.00, 64
2026/05/26 13:18:23.499, 0, NVIDIA L40, 100, 53, 857, 46068, 299.64, 300.00, 65
2026/05/26 13:18:23.503, 1, NVIDIA L40, 100, 55, 857, 46068, 299.89, 300.00, 65
2026/05/26 13:18:28.575, 0, NVIDIA L40, 100, 53, 857, 46068, 299.93, 300.00, 65
2026/05/26 13:18:28.579, 1, NVIDIA L40, 100, 56, 857, 46068, 299.29, 300.00, 65
2026/05/26 13:18:33.651, 0, NVIDIA L40, 100, 53, 857, 46068, 299.73, 300.00, 66
2026/05/26 13:18:33.655, 1, NVIDIA L40, 100, 55, 857, 46068, 299.51, 300.00, 66
2026/05/26 13:18:38.727, 0, NVIDIA L40, 100, 53, 857, 46068, 299.78, 300.00, 66
2026/05/26 13:18:38.731, 1, NVIDIA L40, 100, 55, 857, 46068, 300.47, 300.00, 66
2026/05/26 13:18:43.803, 0, NVIDIA L40, 100, 53, 857, 46068, 299.59, 300.00, 66
2026/05/26 13:18:43.807, 1, NVIDIA L40, 100, 55, 857, 46068, 300.53, 300.00, 67
2026/05/26 13:18:48.879, 0, NVIDIA L40, 100, 52, 857, 46068, 299.64, 300.00, 67
2026/05/26 13:18:48.883, 1, NVIDIA L40, 100, 55, 857, 46068, 300.05, 300.00, 67
2026/05/26 13:18:53.955, 0, NVIDIA L40, 100, 52, 857, 46068, 299.44, 300.00, 67
2026/05/26 13:18:53.959, 1, NVIDIA L40, 100, 55, 857, 46068, 300.29, 300.00, 67
2026/05/26 13:18:59.031, 0, NVIDIA L40, 100, 52, 857, 46068, 299.35, 300.00, 67
2026/05/26 13:18:59.035, 1, NVIDIA L40, 100, 55, 857, 46068, 299.92, 300.00, 68
2026/05/26 13:19:04.107, 0, NVIDIA L40, 100, 52, 857, 46068, 300.17, 300.00, 68
2026/05/26 13:19:04.111, 1, NVIDIA L40, 100, 55, 857, 46068, 299.77, 300.00, 68
2026/05/26 13:19:09.183, 0, NVIDIA L40, 100, 52, 857, 46068, 299.43, 300.00, 68
2026/05/26 13:19:09.187, 1, NVIDIA L40, 100, 55, 857, 46068, 299.92, 300.00, 68
2026/05/26 13:19:14.259, 0, NVIDIA L40, 100, 52, 857, 46068, 299.48, 300.00, 68
2026/05/26 13:19:14.263, 1, NVIDIA L40, 100, 55, 857, 46068, 299.91, 300.00, 68
2026/05/26 13:19:19.335, 0, NVIDIA L40, 100, 52, 857, 46068, 300.16, 300.00, 68
2026/05/26 13:19:19.339, 1, NVIDIA L40, 100, 54, 857, 46068, 299.42, 300.00, 68
2026/05/26 13:19:24.411, 0, NVIDIA L40, 100, 52, 857, 46068, 299.97, 300.00, 68
2026/05/26 13:19:24.415, 1, NVIDIA L40, 100, 55, 857, 46068, 299.68, 300.00, 69
2026/05/26 13:19:29.487, 0, NVIDIA L40, 100, 52, 857, 46068, 299.71, 300.00, 68
2026/05/26 13:19:29.491, 1, NVIDIA L40, 100, 54, 857, 46068, 299.51, 300.00, 69
2026/05/26 13:19:34.563, 0, NVIDIA L40, 100, 52, 857, 46068, 299.74, 300.00, 69
2026/05/26 13:19:34.567, 1, NVIDIA L40, 100, 55, 857, 46068, 300.32, 300.00, 69
2026/05/26 13:19:39.639, 0, NVIDIA L40, 100, 52, 857, 46068, 299.86, 300.00, 69
2026/05/26 13:19:39.643, 1, NVIDIA L40, 100, 54, 857, 46068, 299.60, 300.00, 69
2026/05/26 13:19:44.715, 0, NVIDIA L40, 100, 52, 857, 46068, 299.98, 300.00, 69
2026/05/26 13:19:44.719, 1, NVIDIA L40, 100, 54, 857, 46068, 299.72, 300.00, 69
2026/05/26 13:19:49.791, 0, NVIDIA L40, 100, 52, 857, 46068, 300.02, 300.00, 69
2026/05/26 13:19:49.795, 1, NVIDIA L40, 100, 54, 857, 46068, 299.79, 300.00, 69
2026/05/26 13:19:54.654, 0, NVIDIA L40, 100, 52, 857, 46068, 299.55, 300.00, 69
2026/05/26 13:19:54.658, 1, NVIDIA L40, 100, 54, 857, 46068, 299.65, 300.00, 69
2026/05/26 13:19:59.730, 0, NVIDIA L40, 100, 52, 857, 46068, 300.10, 300.00, 69
2026/05/26 13:19:59.734, 1, NVIDIA L40, 100, 54, 857, 46068, 299.68, 300.00, 69
2026/05/26 13:20:04.807, 0, NVIDIA L40, 100, 52, 857, 46068, 299.71, 300.00, 69
2026/05/26 13:20:04.811, 1, NVIDIA L40, 100, 54, 857, 46068, 300.10, 300.00, 69
2026/05/26 13:20:09.882, 0, NVIDIA L40, 100, 52, 857, 46068, 299.81, 300.00, 69
2026/05/26 13:20:09.886, 1, NVIDIA L40, 100, 54, 857, 46068, 299.88, 300.00, 70
2026/05/26 13:20:14.958, 0, NVIDIA L40, 100, 52, 857, 46068, 299.63, 300.00, 69
2026/05/26 13:20:14.962, 1, NVIDIA L40, 100, 54, 857, 46068, 299.98, 300.00, 70
