timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu
2026/05/26 15:08:32.710, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.84, 200.00, 30
2026/05/26 15:08:37.790, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.55, 200.00, 30
2026/05/26 15:08:42.866, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.59, 200.00, 30
2026/05/26 15:08:47.942, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.71, 200.00, 30
2026/05/26 15:08:53.019, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.74, 200.00, 30
2026/05/26 15:08:58.099, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.62, 200.00, 30
2026/05/26 15:09:03.178, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.40, 200.00, 30
2026/05/26 15:09:08.255, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.38, 200.00, 30
2026/05/26 15:09:13.335, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.38, 200.00, 30
2026/05/26 15:09:18.414, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.60, 200.00, 30
2026/05/26 15:09:23.490, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.72, 200.00, 30
2026/05/26 15:09:28.588, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.71, 200.00, 30
2026/05/26 15:09:33.688, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.65, 200.00, 30
2026/05/26 15:09:38.766, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.70, 200.00, 30
2026/05/26 15:09:43.842, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.65, 200.00, 30
2026/05/26 15:09:48.920, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.48, 200.00, 30
2026/05/26 15:09:53.999, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.57, 200.00, 30
2026/05/26 15:09:59.079, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.46, 200.00, 30
2026/05/26 15:10:04.159, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.42, 200.00, 30
2026/05/26 15:10:09.239, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.48, 200.00, 30
2026/05/26 15:10:14.320, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.22, 200.00, 30
2026/05/26 15:10:19.398, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.39, 200.00, 30
2026/05/26 15:10:24.496, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.34, 200.00, 30
2026/05/26 15:10:29.575, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.65, 200.00, 30
2026/05/26 15:10:34.654, 2, NVIDIA RTX A4500, 0, 0, 1, 20470, 16.52, 200.00, 30
