timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], power.limit [W], temperature.gpu
2026/05/26 14:35:41.655, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 251.59, 250.00, 75
2026/05/26 14:35:46.735, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 247.64, 250.00, 75
2026/05/26 14:35:51.815, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 249.80, 250.00, 74
2026/05/26 14:35:56.900, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 250.00, 250.00, 74
2026/05/26 14:36:01.979, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 250.18, 250.00, 74
2026/05/26 14:36:07.059, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 250.09, 250.00, 73
2026/05/26 14:36:12.157, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 249.41, 250.00, 73
2026/05/26 14:36:17.240, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 249.22, 250.00, 73
2026/05/26 14:36:22.324, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 252.29, 250.00, 72
2026/05/26 14:36:27.404, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 251.79, 250.00, 72
2026/05/26 14:36:32.483, 1, NVIDIA A100-PCIE-40GB, 100, 19, 847, 40960, 251.49, 250.00, 72
2026/05/26 14:36:37.563, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 249.19, 250.00, 71
2026/05/26 14:36:42.643, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 247.92, 250.00, 71
2026/05/26 14:36:47.767, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 250.49, 250.00, 71
2026/05/26 14:36:52.848, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 248.23, 250.00, 70
2026/05/26 14:36:57.945, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 250.41, 250.00, 70
2026/05/26 14:37:03.028, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 249.48, 250.00, 70
2026/05/26 14:37:08.108, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 250.29, 250.00, 70
2026/05/26 14:37:13.188, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 249.73, 250.00, 69
2026/05/26 14:37:18.285, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 249.61, 250.00, 69
2026/05/26 14:37:23.381, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 251.27, 250.00, 69
2026/05/26 14:37:28.459, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 248.89, 250.00, 69
2026/05/26 14:37:33.578, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 251.97, 250.00, 69
2026/05/26 14:37:38.678, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 248.79, 250.00, 68
2026/05/26 14:37:43.755, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 251.08, 250.00, 68
2026/05/26 14:37:48.835, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 248.39, 250.00, 68
2026/05/26 14:37:53.916, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 250.92, 250.00, 68
2026/05/26 14:37:59.013, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 247.62, 250.00, 67
2026/05/26 14:38:04.091, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 250.28, 250.00, 67
2026/05/26 14:38:09.172, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 250.23, 250.00, 67
2026/05/26 14:38:14.270, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 249.91, 250.00, 67
2026/05/26 14:38:19.352, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 250.10, 250.00, 67
2026/05/26 14:38:24.431, 1, NVIDIA A100-PCIE-40GB, 100, 20, 847, 40960, 249.90, 250.00, 67
2026/05/26 14:38:29.511, 1, NVIDIA A100-PCIE-40GB, 0, 0, 4, 40960, 74.59, 250.00, 59
